path,color_l,color_a,color_b,weight
dataset_v0.1/81RYBmTgznL._AC_SX679_.png,68,133,106,0.3773512675447831
dataset_v0.1/81RYBmTgznL._AC_SX679_.png,46,131,114,0.12808341103670426
dataset_v0.1/81RYBmTgznL._AC_SX679_.png,83,126,126,0.03676166986139177
dataset_v0.1/81RYBmTgznL._AC_SX679_.png,112,182,158,0.021041434809834104
dataset_v0.1/81RYBmTgznL._AC_SX679_.png,141,99,144,0.01950741987438031
dataset_v0.1/81RYBmTgznL._AC_SX679_.png,84,168,144,0.017139403949063048
dataset_v0.1/81RYBmTgznL._AC_SX679_.png,51,149,129,0.014604587825773091
dataset_v0.1/71i1GaGAfrL._AC_SX679_.png,222,129,112,0.2176540596143725
dataset_v0.1/71i1GaGAfrL._AC_SX679_.png,222,129,113,0.21287558011578395
dataset_v0.1/71i1GaGAfrL._AC_SX679_.png,221,129,112,0.1588171618582843
dataset_v0.1/71i1GaGAfrL._AC_SX679_.png,188,130,109,0.12128905315535142
dataset_v0.1/71i1GaGAfrL._AC_SX679_.png,171,131,105,0.11612183627577628
dataset_v0.1/71i1GaGAfrL._AC_SX679_.png,198,130,108,0.09494761016219319
dataset_v0.1/71i1GaGAfrL._AC_SX679_.png,152,133,101,0.05918975168652218
dataset_v0.1/71i1GaGAfrL._AC_SX679_.png,167,128,123,0.019104947131716187
dataset_v0.1/619YLGToZ0L._AC_SX679_.png,180,99,109,0.35750285679918203
dataset_v0.1/619YLGToZ0L._AC_SX679_.png,52,146,90,0.2819269862272208
dataset_v0.1/619YLGToZ0L._AC_SX679_.png,162,102,111,0.12614021370862652
dataset_v0.1/619YLGToZ0L._AC_SX679_.png,49,142,94,0.09963713638459534
dataset_v0.1/619YLGToZ0L._AC_SX679_.png,62,149,84,0.06563220464706
dataset_v0.1/619YLGToZ0L._AC_SX679_.png,107,154,71,0.029458110302519998
dataset_v0.1/619YLGToZ0L._AC_SX679_.png,108,121,102,0.02407329444076903
dataset_v0.1/619YLGToZ0L._AC_SX679_.png,79,123,124,0.015629197490026264
dataset_v0.1/915fBKntFKL._AC_SX679_.png,94,101,142,0.2498822022098336
dataset_v0.1/915fBKntFKL._AC_SX679_.png,95,100,143,0.22722531937760412
dataset_v0.1/915fBKntFKL._AC_SX679_.png,108,103,140,0.20349899143914488
dataset_v0.1/915fBKntFKL._AC_SX679_.png,71,103,142,0.15758961897047377
dataset_v0.1/915fBKntFKL._AC_SX679_.png,112,96,145,0.09887867092326996
dataset_v0.1/915fBKntFKL._AC_SX679_.png,79,105,140,0.028488535230804253
dataset_v0.1/915fBKntFKL._AC_SX679_.png,63,112,136,0.01960472885331131
dataset_v0.1/915fBKntFKL._AC_SX679_.png,97,125,129,0.014831932995558097
dataset_v0.1/61JuworjJBL._AC_SX679_.png,190,140,199,0.41689539493748096
dataset_v0.1/61JuworjJBL._AC_SX679_.png,34,131,114,0.36634644708752667
dataset_v0.1/61JuworjJBL._AC_SX679_.png,40,133,110,0.0870852795300236
dataset_v0.1/61JuworjJBL._AC_SX679_.png,238,116,204,0.03532447312242179
dataset_v0.1/61JuworjJBL._AC_SX679_.png,172,134,183,0.030131940097269706
dataset_v0.1/61JuworjJBL._AC_SX679_.png,43,128,127,0.024847113208455722
dataset_v0.1/61JuworjJBL._AC_SX679_.png,121,131,165,0.021022937031508322
dataset_v0.1/61JuworjJBL._AC_SX679_.png,63,129,144,0.018346414985313236
dataset_v0.1/71DMGhzE4IL._AC_SX679_.png,190,128,127,0.2793537583726123
dataset_v0.1/71DMGhzE4IL._AC_SX679_.png,158,141,138,0.1512496899032498
dataset_v0.1/71DMGhzE4IL._AC_SX679_.png,177,138,120,0.12451314810220789
dataset_v0.1/71DMGhzE4IL._AC_SX679_.png,166,128,110,0.11568779459191268
dataset_v0.1/71DMGhzE4IL._AC_SX679_.png,168,148,148,0.09013892334408335
dataset_v0.1/71DMGhzE4IL._AC_SX679_.png,153,153,121,0.0885698337881419
dataset_v0.1/71DMGhzE4IL._AC_SX679_.png,193,121,141,0.07583726122550236
dataset_v0.1/71DMGhzE4IL._AC_SX679_.png,198,130,156,0.07464959067228975
dataset_v0.1/61q4PkWpmML._AC_SX679_.png,41,136,129,0.19923690378108577
dataset_v0.1/61q4PkWpmML._AC_SX679_.png,39,135,129,0.16735323995936552
dataset_v0.1/61q4PkWpmML._AC_SX679_.png,195,165,123,0.16612540694465552
dataset_v0.1/61q4PkWpmML._AC_SX679_.png,46,135,129,0.125074989801387
dataset_v0.1/61q4PkWpmML._AC_SX679_.png,190,168,121,0.11142884567698794
dataset_v0.1/61q4PkWpmML._AC_SX679_.png,189,167,122,0.0925114184470912
dataset_v0.1/61q4PkWpmML._AC_SX679_.png,189,159,123,0.08064503227561051
dataset_v0.1/61q4PkWpmML._AC_SX679_.png,158,147,125,0.05762416311381652
dataset_v0.1/81-pIocBcZL._AC_SX679_.png,47,133,109,0.21629703463742836
dataset_v0.1/81-pIocBcZL._AC_SX679_.png,197,127,130,0.1804233643256818
dataset_v0.1/81-pIocBcZL._AC_SX679_.png,42,131,117,0.1558732819634888
dataset_v0.1/81-pIocBcZL._AC_SX679_.png,66,130,126,0.1484234678852172
dataset_v0.1/81-pIocBcZL._AC_SX679_.png,160,136,138,0.12114847524765292
dataset_v0.1/81-pIocBcZL._AC_SX679_.png,166,124,139,0.07606124252025075
dataset_v0.1/81-pIocBcZL._AC_SX679_.png,144,159,137,0.05848201138507642
dataset_v0.1/81-pIocBcZL._AC_SX679_.png,132,147,144,0.04329112203520377
dataset_v0.1/7179vCnkiTL._AC_SX679_.png,202,122,193,0.16478221218021338
dataset_v0.1/7179vCnkiTL._AC_SX679_.png,90,100,143,0.16153503886194306
dataset_v0.1/7179vCnkiTL._AC_SX679_.png,54,130,129,0.1591998510528857
dataset_v0.1/7179vCnkiTL._AC_SX679_.png,134,126,169,0.12141083211577483
dataset_v0.1/7179vCnkiTL._AC_SX679_.png,100,182,159,0.11579375873723141
dataset_v0.1/7179vCnkiTL._AC_SX679_.png,91,168,150,0.10229384867351865
dataset_v0.1/7179vCnkiTL._AC_SX679_.png,80,113,138,0.09834296335332969
dataset_v0.1/7179vCnkiTL._AC_SX679_.png,78,153,142,0.07664149502510327
dataset_v0.1/61sBfS07ZlL._AC_SX679_.png,45,130,117,0.2311290729375593
dataset_v0.1/61sBfS07ZlL._AC_SX679_.png,165,108,134,0.22362874265880403
dataset_v0.1/61sBfS07ZlL._AC_SX679_.png,195,133,129,0.21954829876415694
dataset_v0.1/61sBfS07ZlL._AC_SX679_.png,160,152,124,0.15746490037591726
dataset_v0.1/61sBfS07ZlL._AC_SX679_.png,135,183,125,0.046350119500858725
dataset_v0.1/61sBfS07ZlL._AC_SX679_.png,133,162,150,0.046184980123224
dataset_v0.1/61sBfS07ZlL._AC_SX679_.png,82,136,93,0.044314401354743405
dataset_v0.1/61sBfS07ZlL._AC_SX679_.png,140,183,175,0.03137948428473632
dataset_v0.1/81e6ajNRt3L._AC_SY879_.png,74,138,104,0.3309323980124431
dataset_v0.1/81e6ajNRt3L._AC_SY879_.png,50,142,98,0.2830264311662282
dataset_v0.1/81e6ajNRt3L._AC_SY879_.png,58,134,111,0.15088312664411876
dataset_v0.1/81e6ajNRt3L._AC_SY879_.png,70,129,126,0.10876028226648295
dataset_v0.1/81e6ajNRt3L._AC_SY879_.png,228,111,210,0.03786379389536097
dataset_v0.1/81e6ajNRt3L._AC_SY879_.png,197,118,170,0.03322894484112072
dataset_v0.1/81e6ajNRt3L._AC_SY879_.png,230,115,191,0.0300430080587916
dataset_v0.1/81e6ajNRt3L._AC_SY879_.png,115,123,150,0.025262015115453673
dataset_v0.1/71NB1wAbbDL._AC_SY879_.png,214,129,131,0.340312304603036
dataset_v0.1/71NB1wAbbDL._AC_SY879_.png,226,129,131,0.28724145624622976
dataset_v0.1/71NB1wAbbDL._AC_SY879_.png,205,129,133,0.22446652324931207
dataset_v0.1/71NB1wAbbDL._AC_SY879_.png,118,129,130,0.05622199023256198
dataset_v0.1/71NB1wAbbDL._AC_SY879_.png,201,128,139,0.04711287643612465
dataset_v0.1/71NB1wAbbDL._AC_SY879_.png,139,146,135,0.020226254190274982
dataset_v0.1/71NB1wAbbDL._AC_SY879_.png,210,128,150,0.016221218974060925
dataset_v0.1/71NB1wAbbDL._AC_SY879_.png,193,127,165,0.008197376068399612
dataset_v0.1/61dFtT+4XDL._AC_SX679_.png,84,167,164,0.29881079162229324
dataset_v0.1/61dFtT+4XDL._AC_SX679_.png,88,165,161,0.20538641441667188
dataset_v0.1/61dFtT+4XDL._AC_SX679_.png,91,169,166,0.18424899246173443
dataset_v0.1/61dFtT+4XDL._AC_SX679_.png,122,171,170,0.13761510994174028
dataset_v0.1/61dFtT+4XDL._AC_SX679_.png,94,166,166,0.09806270751111947
dataset_v0.1/61dFtT+4XDL._AC_SX679_.png,65,162,157,0.0573226628244482
dataset_v0.1/61dFtT+4XDL._AC_SX679_.png,87,132,133,0.01110119234062102
dataset_v0.1/61dFtT+4XDL._AC_SX679_.png,110,147,148,0.007452128881371505
dataset_v0.1/61RmXzAb-1L._AC_SX679_.png,121,123,116,0.18055371943866902
dataset_v0.1/61RmXzAb-1L._AC_SX679_.png,42,128,128,0.18010904531269403
dataset_v0.1/61RmXzAb-1L._AC_SX679_.png,41,128,128,0.16423297719342522
dataset_v0.1/61RmXzAb-1L._AC_SX679_.png,133,124,113,0.15162987088426053
dataset_v0.1/61RmXzAb-1L._AC_SX679_.png,38,128,128,0.14357766373822714
dataset_v0.1/61RmXzAb-1L._AC_SX679_.png,119,123,116,0.11928483581108962
dataset_v0.1/61RmXzAb-1L._AC_SX679_.png,75,125,121,0.04534073655661983
dataset_v0.1/61RmXzAb-1L._AC_SX679_.png,213,117,118,0.015271151065014562
dataset_v0.1/51RwaaetheL._AC_SX679_.png,221,120,204,0.4641122410763159
dataset_v0.1/51RwaaetheL._AC_SX679_.png,23,128,128,0.2034974503759615
dataset_v0.1/51RwaaetheL._AC_SX679_.png,229,117,197,0.09910979228486647
dataset_v0.1/51RwaaetheL._AC_SX679_.png,179,127,134,0.0645904756417274
dataset_v0.1/51RwaaetheL._AC_SX679_.png,232,115,185,0.05107314684105903
dataset_v0.1/51RwaaetheL._AC_SX679_.png,178,126,190,0.05080233931606695
dataset_v0.1/51RwaaetheL._AC_SX679_.png,157,125,150,0.03476131485696177
dataset_v0.1/51RwaaetheL._AC_SX679_.png,188,123,169,0.032053239607041
dataset_v0.1/71upABqHrXL._AC_SX679_.png,126,157,113,0.24778133912874822
dataset_v0.1/71upABqHrXL._AC_SX679_.png,167,122,170,0.23020362694171678
dataset_v0.1/71upABqHrXL._AC_SX679_.png,187,127,154,0.14752696086354333
dataset_v0.1/71upABqHrXL._AC_SX679_.png,211,127,138,0.13087923373209964
dataset_v0.1/71upABqHrXL._AC_SX679_.png,174,135,172,0.0698732087219668
dataset_v0.1/71upABqHrXL._AC_SX679_.png,196,123,114,0.06972898644061896
dataset_v0.1/71upABqHrXL._AC_SX679_.png,136,145,131,0.06629749078096366
dataset_v0.1/71upABqHrXL._AC_SX679_.png,156,134,106,0.03770915339034258
dataset_v0.1/41nnLO4A99L._AC_SX679_.png,165,108,133,0.1738742316361745
dataset_v0.1/41nnLO4A99L._AC_SX679_.png,158,108,133,0.1689992113608779
dataset_v0.1/41nnLO4A99L._AC_SX679_.png,167,108,133,0.13803086319628166
dataset_v0.1/41nnLO4A99L._AC_SX679_.png,167,108,133,0.1344926141988601
dataset_v0.1/41nnLO4A99L._AC_SX679_.png,165,108,133,0.12927752825956854
dataset_v0.1/41nnLO4A99L._AC_SX679_.png,166,108,133,0.1285123805155798
dataset_v0.1/41nnLO4A99L._AC_SX679_.png,163,108,133,0.12031277091991117
dataset_v0.1/41nnLO4A99L._AC_SX679_.png,166,121,130,0.0065003999127463095
dataset_v0.1/81s+IwPfcEL._AC_SX679_.png,229,129,128,0.174091042011892
dataset_v0.1/81s+IwPfcEL._AC_SX679_.png,216,128,125,0.1564025083666374
dataset_v0.1/81s+IwPfcEL._AC_SX679_.png,229,128,129,0.15382265977840595
dataset_v0.1/81s+IwPfcEL._AC_SX679_.png,184,128,120,0.15185040777203757
dataset_v0.1/81s+IwPfcEL._AC_SX679_.png,139,129,129,0.12931409819020698
dataset_v0.1/81s+IwPfcEL._AC_SX679_.png,124,128,123,0.10459758910875004
dataset_v0.1/81s+IwPfcEL._AC_SX679_.png,144,130,116,0.08755889137992656
dataset_v0.1/81s+IwPfcEL._AC_SX679_.png,166,134,136,0.04236280339214348
dataset_v0.1/71C6o9uw8vL._AC_SY879_.png,210,147,119,0.3150573717254817
dataset_v0.1/71C6o9uw8vL._AC_SY879_.png,207,130,128,0.23566007553342475
dataset_v0.1/71C6o9uw8vL._AC_SY879_.png,172,164,115,0.1343574847850665
dataset_v0.1/71C6o9uw8vL._AC_SY879_.png,121,176,122,0.0992609030333646
dataset_v0.1/71C6o9uw8vL._AC_SY879_.png,129,136,141,0.07696471097640181
dataset_v0.1/71C6o9uw8vL._AC_SY879_.png,176,132,153,0.07454415337615164
dataset_v0.1/71C6o9uw8vL._AC_SY879_.png,142,143,156,0.043512905631329535
dataset_v0.1/71C6o9uw8vL._AC_SY879_.png,132,165,155,0.020642394938779438
dataset_v0.1/71f2sf4IXjL._AC_SX679_.png,195,120,136,0.24212735089833037
dataset_v0.1/71f2sf4IXjL._AC_SX679_.png,197,120,136,0.2373142552933155
dataset_v0.1/71f2sf4IXjL._AC_SX679_.png,213,125,135,0.1527114913435884
dataset_v0.1/71f2sf4IXjL._AC_SX679_.png,211,125,135,0.14521788130395663
dataset_v0.1/71f2sf4IXjL._AC_SX679_.png,206,129,134,0.09729240022789043
dataset_v0.1/71f2sf4IXjL._AC_SX679_.png,116,124,134,0.06002359848944761
dataset_v0.1/71f2sf4IXjL._AC_SX679_.png,192,137,130,0.04076498955502215
dataset_v0.1/71f2sf4IXjL._AC_SX679_.png,169,148,126,0.02454803288844888
dataset_v0.1/61kgOSLibyL._AC_SX679_.png,44,130,115,0.3883114478250018
dataset_v0.1/61kgOSLibyL._AC_SX679_.png,94,190,132,0.31354915584467863
dataset_v0.1/61kgOSLibyL._AC_SX679_.png,104,194,131,0.11226420411087942
dataset_v0.1/61kgOSLibyL._AC_SX679_.png,51,132,111,0.07999146585941211
dataset_v0.1/61kgOSLibyL._AC_SX679_.png,77,182,128,0.034631703527176406
dataset_v0.1/61kgOSLibyL._AC_SX679_.png,123,203,129,0.03176149492379657
dataset_v0.1/61kgOSLibyL._AC_SX679_.png,51,167,121,0.02073957184377692
dataset_v0.1/61kgOSLibyL._AC_SX679_.png,42,149,115,0.018750956065278126
dataset_v0.1/61gkAq98GdL._AC_SX679_.png,224,126,129,0.3540171589292725
dataset_v0.1/61gkAq98GdL._AC_SX679_.png,182,126,124,0.19081424461450336
dataset_v0.1/61gkAq98GdL._AC_SX679_.png,159,125,117,0.11899582290131364
dataset_v0.1/61gkAq98GdL._AC_SX679_.png,184,120,124,0.09829697948780661
dataset_v0.1/61gkAq98GdL._AC_SX679_.png,179,115,134,0.08460394796969833
dataset_v0.1/61gkAq98GdL._AC_SX679_.png,126,128,108,0.07240089849457106
dataset_v0.1/61gkAq98GdL._AC_SX679_.png,124,133,96,0.04358599738689974
dataset_v0.1/61gkAq98GdL._AC_SX679_.png,177,107,142,0.03728495021593476
dataset_v0.1/81BOEofv9gL._AC_SY879_.png,234,113,196,0.18870243676180695
dataset_v0.1/81BOEofv9gL._AC_SY879_.png,223,117,194,0.18530322858515413
dataset_v0.1/81BOEofv9gL._AC_SY879_.png,217,122,191,0.16861198999453345
dataset_v0.1/81BOEofv9gL._AC_SY879_.png,203,128,189,0.15966670531913132
dataset_v0.1/81BOEofv9gL._AC_SY879_.png,233,113,191,0.15280865373465635
dataset_v0.1/81BOEofv9gL._AC_SY879_.png,241,129,130,0.07944738019116404
dataset_v0.1/81BOEofv9gL._AC_SY879_.png,230,123,149,0.0336143919691222
dataset_v0.1/81BOEofv9gL._AC_SY879_.png,217,120,172,0.03184521344443156
dataset_v0.1/71Z6zKqjT2L._AC_SX679_.png,195,119,124,0.3443997128858097
dataset_v0.1/71Z6zKqjT2L._AC_SX679_.png,209,118,125,0.32946977498985736
dataset_v0.1/71Z6zKqjT2L._AC_SX679_.png,187,125,127,0.08414942421121618
dataset_v0.1/71Z6zKqjT2L._AC_SX679_.png,163,161,141,0.0833380145429579
dataset_v0.1/71Z6zKqjT2L._AC_SX679_.png,190,134,130,0.05194894360702806
dataset_v0.1/71Z6zKqjT2L._AC_SX679_.png,168,144,132,0.04371937708703929
dataset_v0.1/71Z6zKqjT2L._AC_SX679_.png,164,153,136,0.0373935024810411
dataset_v0.1/71Z6zKqjT2L._AC_SX679_.png,137,173,146,0.025581250195050403
dataset_v0.1/71oJaGRbkxL._AC_SX679_.png,184,142,116,0.21066646780453094
dataset_v0.1/71oJaGRbkxL._AC_SX679_.png,213,143,116,0.18180970757944387
dataset_v0.1/71oJaGRbkxL._AC_SX679_.png,180,141,117,0.1781276508478052
dataset_v0.1/71oJaGRbkxL._AC_SX679_.png,169,143,116,0.15610366931712608
dataset_v0.1/71oJaGRbkxL._AC_SX679_.png,217,141,117,0.14127601132271286
dataset_v0.1/71oJaGRbkxL._AC_SX679_.png,136,145,114,0.08763916465474116
dataset_v0.1/71oJaGRbkxL._AC_SX679_.png,180,135,122,0.023139473823217776
dataset_v0.1/71oJaGRbkxL._AC_SX679_.png,147,130,126,0.021237854650422116
dataset_v0.1/41iqZvQGGxL._AC_SX679_.png,35,129,127,0.15765606749748293
dataset_v0.1/41iqZvQGGxL._AC_SX679_.png,37,130,125,0.1284590700593997
dataset_v0.1/41iqZvQGGxL._AC_SX679_.png,40,129,127,0.12228073023141248
dataset_v0.1/41iqZvQGGxL._AC_SX679_.png,39,129,127,0.12119671139332176
dataset_v0.1/41iqZvQGGxL._AC_SX679_.png,38,129,127,0.12078240052850175
dataset_v0.1/41iqZvQGGxL._AC_SX679_.png,35,129,127,0.12021371630035153
dataset_v0.1/41iqZvQGGxL._AC_SX679_.png,40,129,127,0.1156029471691217
dataset_v0.1/41iqZvQGGxL._AC_SX679_.png,34,129,127,0.11380835682040816
dataset_v0.1/71Lof90vbJL._AC_SY879_.png,169,129,112,0.1880389445090336
dataset_v0.1/71Lof90vbJL._AC_SY879_.png,160,131,104,0.15630699381229715
dataset_v0.1/71Lof90vbJL._AC_SY879_.png,86,130,110,0.14809988484150555
dataset_v0.1/71Lof90vbJL._AC_SY879_.png,179,129,108,0.14559284584740673
dataset_v0.1/71Lof90vbJL._AC_SY879_.png,123,129,118,0.13730859721525823
dataset_v0.1/71Lof90vbJL._AC_SY879_.png,168,128,130,0.07732975552237326
dataset_v0.1/71Lof90vbJL._AC_SY879_.png,198,128,141,0.07632693992473373
dataset_v0.1/71Lof90vbJL._AC_SY879_.png,162,136,125,0.07099603832739174
dataset_v0.1/71CMN7dhxoL._AC_SX679_.png,100,146,73,0.19680162154508804
dataset_v0.1/71CMN7dhxoL._AC_SX679_.png,45,130,125,0.18161752103313883
dataset_v0.1/71CMN7dhxoL._AC_SX679_.png,88,149,71,0.14662761843017147
dataset_v0.1/71CMN7dhxoL._AC_SX679_.png,46,129,127,0.14443972487387569
dataset_v0.1/71CMN7dhxoL._AC_SX679_.png,45,129,126,0.1360458444181142
dataset_v0.1/71CMN7dhxoL._AC_SX679_.png,117,143,74,0.1343810779995976
dataset_v0.1/71CMN7dhxoL._AC_SX679_.png,87,137,89,0.030417383917193893
dataset_v0.1/71CMN7dhxoL._AC_SX679_.png,58,132,107,0.029669207782820266
dataset_v0.1/810EUQQ0VVL._AC_SX679_.png,231,127,129,0.2018173166392372
dataset_v0.1/810EUQQ0VVL._AC_SX679_.png,168,161,134,0.18902699606288473
dataset_v0.1/810EUQQ0VVL._AC_SX679_.png,159,164,134,0.14773426442017717
dataset_v0.1/810EUQQ0VVL._AC_SX679_.png,167,156,132,0.11438244270875955
dataset_v0.1/810EUQQ0VVL._AC_SX679_.png,222,134,129,0.10624755635166713
dataset_v0.1/810EUQQ0VVL._AC_SX679_.png,195,142,130,0.10227407050436901
dataset_v0.1/810EUQQ0VVL._AC_SX679_.png,180,149,131,0.09367242837268933
dataset_v0.1/810EUQQ0VVL._AC_SX679_.png,130,169,137,0.04484492494021586
dataset_v0.1/61ikBsPtpyL._AC_SX679_.png,52,126,122,0.2284605027269495
dataset_v0.1/61ikBsPtpyL._AC_SX679_.png,69,125,121,0.1887571010370729
dataset_v0.1/61ikBsPtpyL._AC_SX679_.png,59,127,123,0.1821193806307158
dataset_v0.1/61ikBsPtpyL._AC_SX679_.png,57,126,123,0.1774105704279155
dataset_v0.1/61ikBsPtpyL._AC_SX679_.png,59,126,123,0.17022821655231885
dataset_v0.1/61ikBsPtpyL._AC_SX679_.png,124,120,150,0.028324722577326607
dataset_v0.1/61ikBsPtpyL._AC_SX679_.png,128,120,150,0.015868123056906634
dataset_v0.1/61ikBsPtpyL._AC_SX679_.png,80,125,135,0.008831382990794182
dataset_v0.1/7165AhHRNlS._AC_SX679_.png,108,155,97,0.22079240619145754
dataset_v0.1/7165AhHRNlS._AC_SX679_.png,144,152,97,0.2124553112385655
dataset_v0.1/7165AhHRNlS._AC_SX679_.png,125,153,99,0.19470527410308808
dataset_v0.1/7165AhHRNlS._AC_SX679_.png,174,150,101,0.11854653904561102
dataset_v0.1/7165AhHRNlS._AC_SX679_.png,174,151,102,0.10082967146279169
dataset_v0.1/7165AhHRNlS._AC_SX679_.png,80,155,95,0.09731514103549575
dataset_v0.1/7165AhHRNlS._AC_SX679_.png,227,144,111,0.037330168285004336
dataset_v0.1/7165AhHRNlS._AC_SX679_.png,115,131,124,0.01802548863798606
dataset_v0.1/81L55ckX2ZL._AC_SX679_.png,54,125,125,0.23060811576374612
dataset_v0.1/81L55ckX2ZL._AC_SX679_.png,51,125,125,0.2114760201356404
dataset_v0.1/81L55ckX2ZL._AC_SX679_.png,68,125,125,0.15280749745067254
dataset_v0.1/81L55ckX2ZL._AC_SX679_.png,82,124,125,0.1395121477476894
dataset_v0.1/81L55ckX2ZL._AC_SX679_.png,40,126,126,0.09866787523672327
dataset_v0.1/81L55ckX2ZL._AC_SX679_.png,46,123,127,0.08012819475243198
dataset_v0.1/81L55ckX2ZL._AC_SX679_.png,25,126,127,0.055890969715608356
dataset_v0.1/81L55ckX2ZL._AC_SX679_.png,99,125,132,0.0309091791974879
dataset_v0.1/51h5B99vFzL._AC_SX679_.png,57,128,128,0.2531264973646382
dataset_v0.1/51h5B99vFzL._AC_SX679_.png,58,128,128,0.1971609966459032
dataset_v0.1/51h5B99vFzL._AC_SX679_.png,177,138,167,0.19107570675610924
dataset_v0.1/51h5B99vFzL._AC_SX679_.png,190,138,171,0.16114837885321834
dataset_v0.1/51h5B99vFzL._AC_SX679_.png,177,138,167,0.11393547356652292
dataset_v0.1/51h5B99vFzL._AC_SX679_.png,152,137,160,0.037110685194058454
dataset_v0.1/51h5B99vFzL._AC_SX679_.png,114,134,149,0.02466059734866635
dataset_v0.1/51h5B99vFzL._AC_SX679_.png,73,132,138,0.021781664270883246
dataset_v0.1/91lW9eeacnL._AC_SX679_.png,142,156,139,0.18277687991906133
dataset_v0.1/91lW9eeacnL._AC_SX679_.png,149,148,138,0.15733112591483045
dataset_v0.1/91lW9eeacnL._AC_SX679_.png,127,168,146,0.14425479916433442
dataset_v0.1/91lW9eeacnL._AC_SX679_.png,121,161,145,0.1377324030641071
dataset_v0.1/91lW9eeacnL._AC_SX679_.png,133,165,140,0.1346446450392211
dataset_v0.1/91lW9eeacnL._AC_SX679_.png,202,131,130,0.11956061860275664
dataset_v0.1/91lW9eeacnL._AC_SX679_.png,202,140,134,0.10965088625225013
dataset_v0.1/91lW9eeacnL._AC_SX679_.png,190,131,175,0.014048642043438843
dataset_v0.1/6146bXvaMwL._AC_SX679_.png,99,172,81,0.4391321106221694
dataset_v0.1/6146bXvaMwL._AC_SX679_.png,152,174,188,0.2685414190730093
dataset_v0.1/6146bXvaMwL._AC_SX679_.png,170,167,185,0.15223396396107025
dataset_v0.1/6146bXvaMwL._AC_SX679_.png,191,153,169,0.04564690200109209
dataset_v0.1/6146bXvaMwL._AC_SX679_.png,133,174,171,0.03374233128834356
dataset_v0.1/6146bXvaMwL._AC_SX679_.png,106,170,102,0.030193042752063727
dataset_v0.1/6146bXvaMwL._AC_SX679_.png,130,173,136,0.021620948832428613
dataset_v0.1/6146bXvaMwL._AC_SX679_.png,72,138,126,0.008889281469823018
dataset_v0.1/912ZQRmBlgL._AC_SX679_.png,205,121,132,0.16258453592826158
dataset_v0.1/912ZQRmBlgL._AC_SX679_.png,246,127,130,0.14721913864548314
dataset_v0.1/912ZQRmBlgL._AC_SX679_.png,227,124,129,0.1419888676318918
dataset_v0.1/912ZQRmBlgL._AC_SX679_.png,76,122,133,0.12756560145492335
dataset_v0.1/912ZQRmBlgL._AC_SX679_.png,223,128,133,0.12324596969959402
dataset_v0.1/912ZQRmBlgL._AC_SX679_.png,114,123,130,0.11161760499250757
dataset_v0.1/912ZQRmBlgL._AC_SX679_.png,68,128,128,0.09651201545199986
dataset_v0.1/912ZQRmBlgL._AC_SX679_.png,33,127,130,0.08926626619533869
dataset_v0.1/41H55sqcPRL._AC_SX679_.png,214,142,145,0.1975735281710342
dataset_v0.1/41H55sqcPRL._AC_SX679_.png,220,142,145,0.1464770036391453
dataset_v0.1/41H55sqcPRL._AC_SX679_.png,219,142,145,0.13557306695014879
dataset_v0.1/41H55sqcPRL._AC_SX679_.png,223,141,146,0.13535033101035499
dataset_v0.1/41H55sqcPRL._AC_SX679_.png,214,142,145,0.13425240031723
dataset_v0.1/41H55sqcPRL._AC_SX679_.png,221,141,146,0.12942982974199754
dataset_v0.1/41H55sqcPRL._AC_SX679_.png,213,142,145,0.11922897367103702
dataset_v0.1/41H55sqcPRL._AC_SX679_.png,236,130,134,0.0021148664990522474
dataset_v0.1/71K8DP15j8L._AC_SX679_.png,215,127,138,0.2192668283704048
dataset_v0.1/71K8DP15j8L._AC_SX679_.png,224,127,138,0.1998761418176188
dataset_v0.1/71K8DP15j8L._AC_SX679_.png,212,126,141,0.1309834683731572
dataset_v0.1/71K8DP15j8L._AC_SX679_.png,217,126,141,0.12281226884106587
dataset_v0.1/71K8DP15j8L._AC_SX679_.png,230,127,133,0.1150298463814488
dataset_v0.1/71K8DP15j8L._AC_SX679_.png,234,127,133,0.11360891778913144
dataset_v0.1/71K8DP15j8L._AC_SX679_.png,190,128,143,0.06622284151313412
dataset_v0.1/71K8DP15j8L._AC_SX679_.png,162,129,149,0.03219968691403898
dataset_v0.1/61-uGBCHhYL._AC_SX679_.png,43,128,128,0.23795310023871136
dataset_v0.1/61-uGBCHhYL._AC_SX679_.png,40,128,128,0.2301137389420473
dataset_v0.1/61-uGBCHhYL._AC_SX679_.png,98,182,99,0.2143788489699304
dataset_v0.1/61-uGBCHhYL._AC_SX679_.png,96,180,101,0.21368478064632604
dataset_v0.1/61-uGBCHhYL._AC_SX679_.png,82,169,106,0.03073960401997954
dataset_v0.1/61-uGBCHhYL._AC_SX679_.png,122,191,95,0.026743696214719864
dataset_v0.1/61-uGBCHhYL._AC_SX679_.png,43,141,121,0.02338970130990351
dataset_v0.1/61-uGBCHhYL._AC_SX679_.png,61,155,113,0.02299652965838198
dataset_v0.1/618IqYqFlLL._AC_SX679_.png,40,128,128,0.24380799679326587
dataset_v0.1/618IqYqFlLL._AC_SX679_.png,39,128,128,0.23505762100410862
dataset_v0.1/618IqYqFlLL._AC_SX679_.png,173,157,136,0.11975548652169556
dataset_v0.1/618IqYqFlLL._AC_SX679_.png,168,154,136,0.10783846076761198
